[2019-09-10 13:23:11,866] [INFO] "GET /post/test6 HTTP/1.1" 200 1397
[2019-09-11 09:04:21,345] [INFO] "GET / HTTP/1.1" 200 1943
[2019-09-11 09:04:23,144] [INFO] "GET /post/test6 HTTP/1.1" 200 61
[2019-09-11 09:08:10,443] [INFO] "GET / HTTP/1.1" 200 2027
[2019-09-11 09:08:12,170] [WARNING] Forbidden (CSRF token missing or incorrect.): /post/test6
[2019-09-11 09:08:12,200] [WARNING] "POST /post/test6 HTTP/1.1" 403 2495
[2019-09-11 09:08:17,496] [WARNING] Forbidden (CSRF token missing or incorrect.): /post/test2
[2019-09-11 09:08:17,513] [WARNING] "POST /post/test2 HTTP/1.1" 403 2495
[2019-09-11 09:08:26,420] [INFO] "GET /post HTTP/1.1" 200 2027
[2019-09-11 09:08:37,971] [WARNING] Forbidden (CSRF token missing or incorrect.): /post/test6
[2019-09-11 09:08:37,977] [WARNING] "POST /post/test6 HTTP/1.1" 403 2495
[2019-09-11 09:18:19,265] [INFO] "GET / HTTP/1.1" 200 1949
[2019-09-11 09:18:21,289] [INFO] "GET /post/test6 HTTP/1.1" 200 250
[2019-09-11 09:19:14,110] [INFO] "GET / HTTP/1.1" 200 1949
[2019-09-11 09:19:15,557] [INFO] "GET /post/test6 HTTP/1.1" 200 250
[2019-09-11 09:19:17,138] [INFO] "GET / HTTP/1.1" 200 1949
[2019-09-11 09:19:24,040] [INFO] "GET /post HTTP/1.1" 200 1949
[2019-09-11 09:21:35,890] [INFO] "GET /post/test6 HTTP/1.1" 200 250
[2019-09-11 09:21:37,632] [INFO] "GET / HTTP/1.1" 200 1949
[2019-09-11 09:21:40,231] [INFO] "GET /post/test2 HTTP/1.1" 200 250
[2019-09-11 09:21:45,210] [INFO] "GET /post HTTP/1.1" 200 1949
[2019-09-11 09:23:25,745] [INFO] "GET / HTTP/1.1" 200 1949
[2019-09-11 09:23:52,632] [INFO] "GET /post/test6 HTTP/1.1" 200 250
[2019-09-11 09:27:58,819] [INFO] "GET / HTTP/1.1" 200 1949
[2019-09-11 09:28:06,736] [INFO] "GET /admin/ HTTP/1.1" 200 5048
[2019-09-11 09:28:06,891] [INFO] "GET /static/admin/css/dashboard.css HTTP/1.1" 200 412
[2019-09-11 09:28:06,928] [INFO] "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
[2019-09-11 09:28:06,941] [INFO] "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
[2019-09-11 09:28:07,001] [INFO] "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 200 8192
[2019-09-11 09:28:07,123] [INFO] "GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 200 8192
[2019-09-11 09:28:15,725] [INFO] "GET /post HTTP/1.1" 200 1949
[2019-09-11 09:28:23,387] [INFO] "GET /666666 HTTP/1.1" 200 1949
[2019-09-11 09:28:32,967] [INFO] "GET /123/456 HTTP/1.1" 200 1949
[2019-09-11 09:28:40,708] [INFO] "GET / HTTP/1.1" 200 1949
[2019-09-11 09:31:50,469] [WARNING] Forbidden (CSRF cookie not set.): /post/123456
[2019-09-11 09:31:50,476] [WARNING] "POST /post/123456 HTTP/1.1" 403 2789
[2019-09-11 09:32:07,351] [WARNING] Forbidden (CSRF cookie not set.): /post
[2019-09-11 09:32:07,357] [WARNING] "POST /post HTTP/1.1" 403 2789
[2019-09-11 09:32:53,629] [INFO] "GET /post/test6 HTTP/1.1" 200 250
[2019-09-11 09:33:00,188] [INFO] "GET /post/test6 HTTP/1.1" 200 250
[2019-09-11 09:33:04,762] [INFO] "GET /post/test2 HTTP/1.1" 200 250
[2019-09-11 09:33:08,393] [INFO] "GET /post/test3 HTTP/1.1" 200 250
[2019-09-11 09:33:12,861] [INFO] "GET /post/test5 HTTP/1.1" 200 250
[2019-09-11 09:33:16,925] [INFO] "GET /post/test1 HTTP/1.1" 200 250
[2019-09-11 09:34:46,689] [INFO] "GET / HTTP/1.1" 200 1949
[2019-09-11 09:35:11,694] [WARNING] Forbidden (CSRF token missing or incorrect.): /post
[2019-09-11 09:35:11,700] [WARNING] "POST /post HTTP/1.1" 403 2495
[2019-09-11 09:35:33,642] [WARNING] Forbidden (CSRF token missing or incorrect.): /post
[2019-09-11 09:35:33,658] [WARNING] "POST /post HTTP/1.1" 403 2495
[2019-09-11 17:54:24,132] [INFO] "GET / HTTP/1.1" 200 1949
[2019-09-11 17:54:26,214] [INFO] "GET /post/test6 HTTP/1.1" 200 250
[2019-09-11 17:54:30,793] [INFO] "GET /post/test2 HTTP/1.1" 200 250
[2019-09-11 17:55:39,738] [INFO] "GET / HTTP/1.1" 200 2033
[2019-09-11 17:55:46,449] [WARNING] Forbidden (CSRF token missing or incorrect.): /post/test6
[2019-09-11 17:55:46,454] [WARNING] "POST /post/test6 HTTP/1.1" 403 2495
[2019-09-11 17:57:02,809] [WARNING] Forbidden (CSRF token missing or incorrect.): /post/test6
[2019-09-11 17:57:02,813] [WARNING] "POST /post/test6 HTTP/1.1" 403 2495
[2019-09-11 17:57:06,204] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:06,374] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:06,571] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:06,668] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:06,812] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:06,959] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:07,101] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:07,253] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:07,400] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:07,546] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:07,694] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:07,856] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:07,988] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:08,136] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:08,389] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:15,780] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:15,868] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:16,022] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:16,179] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:16,313] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:16,478] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:16,607] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:16,765] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:16,912] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:17,059] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:17,216] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:17,362] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:17,502] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:17,658] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:17,914] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:19,784] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:19,807] [INFO] "GET /favicon.ico HTTP/1.1" 200 2801
[2019-09-11 17:57:19,922] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:19,960] [INFO] "GET /favicon.ico HTTP/1.1" 200 2801
[2019-09-11 17:57:20,051] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:20,072] [INFO] "GET /favicon.ico HTTP/1.1" 200 2801
[2019-09-11 17:57:20,178] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:20,212] [INFO] "GET /favicon.ico HTTP/1.1" 200 2801
[2019-09-11 17:57:20,283] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:57:20,305] [INFO] "GET /favicon.ico HTTP/1.1" 200 2801
[2019-09-11 17:57:23,456] [INFO] "POST /post/test6 HTTP/1.1" 200 250
[2019-09-11 17:57:28,076] [INFO] "POST /post/test6 HTTP/1.1" 200 250
[2019-09-11 17:57:33,077] [INFO] "POST /post/test2 HTTP/1.1" 200 250
[2019-09-11 17:57:35,968] [INFO] "POST /post/test3 HTTP/1.1" 200 250
[2019-09-11 17:57:54,486] [INFO] "POST /post/test6 HTTP/1.1" 200 250
[2019-09-11 17:59:57,226] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:59:57,301] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:59:57,596] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:59:57,795] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 17:59:59,212] [INFO] "POST /post/test6 HTTP/1.1" 200 250
[2019-09-11 18:00:17,258] [INFO] "POST /post/test3 HTTP/1.1" 200 250
[2019-09-11 18:01:08,521] [INFO] "GET /123/456 HTTP/1.1" 200 2801
[2019-09-11 18:01:08,671] [INFO] "GET /123/456 HTTP/1.1" 200 2801
[2019-09-11 18:01:09,541] [INFO] "POST /post/test6 HTTP/1.1" 200 250
[2019-09-11 18:01:15,361] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 18:01:17,016] [INFO] "POST /post/test6 HTTP/1.1" 200 250
[2019-09-11 18:01:24,955] [INFO] "POST /post/test4 HTTP/1.1" 200 250
[2019-09-11 18:02:25,981] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 18:02:26,154] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 18:02:27,757] [INFO] "POST /post/test6 HTTP/1.1" 200 250
[2019-09-11 18:02:32,508] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 18:02:33,923] [INFO] "POST /post/test3 HTTP/1.1" 200 250
[2019-09-11 18:02:35,575] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 18:03:39,384] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 18:03:39,454] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 18:03:39,612] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 18:03:39,759] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 18:03:39,949] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 18:03:41,920] [INFO] "POST /post/test6 HTTP/1.1" 200 2801
[2019-09-11 18:03:43,557] [INFO] "POST /post/test6 HTTP/1.1" 200 2801
[2019-09-11 18:03:44,820] [INFO] "POST /post/test2 HTTP/1.1" 200 2801
[2019-09-11 18:03:45,438] [INFO] "POST /post/test2 HTTP/1.1" 200 2801
[2019-09-11 18:03:46,421] [INFO] "POST /post/test3 HTTP/1.1" 200 2801
[2019-09-11 18:03:46,950] [INFO] "POST /post/test3 HTTP/1.1" 200 2801
[2019-09-11 18:03:48,266] [INFO] "POST /post/test4 HTTP/1.1" 200 2801
[2019-09-11 18:03:48,886] [INFO] "POST /post/test4 HTTP/1.1" 200 2801
[2019-09-11 18:04:16,434] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 18:04:17,779] [INFO] "POST /post/test6 HTTP/1.1" 200 250
[2019-09-11 18:04:21,345] [INFO] "POST /post/test2 HTTP/1.1" 200 250
[2019-09-11 18:04:47,244] [INFO] "GET / HTTP/1.1" 200 2801
[2019-09-11 18:04:48,784] [INFO] "POST /post/test6 HTTP/1.1" 200 250
[2019-09-11 18:06:04,605] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:06:04,779] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:06:08,733] [INFO] "POST /post/test6/ HTTP/1.1" 200 250
[2019-09-11 18:06:10,435] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:06:11,550] [INFO] "POST /post/test3/ HTTP/1.1" 200 250
[2019-09-11 18:06:44,842] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:06:44,977] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:06:45,108] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:06:45,239] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:06:46,700] [INFO] "POST /post/test6/ HTTP/1.1" 200 250
[2019-09-11 18:08:07,365] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:08:07,501] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:08:07,708] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:08:07,892] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:08:08,119] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:08:10,210] [INFO] "POST /post/test6/ HTTP/1.1" 200 61
[2019-09-11 18:08:17,500] [INFO] "POST /post/test2/ HTTP/1.1" 200 61
[2019-09-11 18:09:25,796] [INFO] "POST /post/test6/ HTTP/1.1" 200 61
[2019-09-11 18:09:29,977] [INFO] "POST /post/test6/ HTTP/1.1" 200 61
[2019-09-11 18:09:33,390] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:09:35,087] [INFO] "POST /post/test6/ HTTP/1.1" 200 61
[2019-09-11 18:09:39,423] [INFO] "GET /apost/test6/ HTTP/1.1" 200 61
[2019-09-11 18:09:46,901] [INFO] "GET /apo HTTP/1.1" 200 2807
[2019-09-11 18:09:51,243] [INFO] "GET /a HTTP/1.1" 200 2807
[2019-09-11 18:09:55,948] [INFO] "GET /post HTTP/1.1" 200 2807
[2019-09-11 18:13:17,961] [INFO] "GET /post HTTP/1.1" 200 2807
[2019-09-11 18:13:19,706] [INFO] "POST /test/test6/ HTTP/1.1" 200 2807
[2019-09-11 18:13:22,435] [INFO] "POST /test/test2/ HTTP/1.1" 200 2807
[2019-09-11 18:13:24,061] [INFO] "POST /test/test3/ HTTP/1.1" 200 2807
[2019-09-11 18:13:25,576] [INFO] "POST /test/test4/ HTTP/1.1" 200 2807
[2019-09-11 18:13:26,983] [INFO] "POST /test/test5/ HTTP/1.1" 200 2807
[2019-09-11 18:13:29,044] [INFO] "POST /test/test1/ HTTP/1.1" 200 2807
[2019-09-11 18:13:31,923] [INFO] "POST /test/test6/ HTTP/1.1" 200 2807
[2019-09-11 18:16:32,502] [INFO] "GET / HTTP/1.1" 200 2831
[2019-09-11 18:16:34,257] [INFO] "POST /test/test12345/ HTTP/1.1" 200 2831
[2019-09-11 18:16:36,645] [INFO] "POST /test/test12345/ HTTP/1.1" 200 2831
[2019-09-11 18:16:36,846] [INFO] "POST /test/test12345/ HTTP/1.1" 200 2831
[2019-09-11 18:16:38,236] [INFO] "POST /test/test12345/ HTTP/1.1" 200 2831
[2019-09-11 18:16:39,388] [INFO] "POST /test/test12345/ HTTP/1.1" 200 2831
[2019-09-11 18:16:39,587] [INFO] "POST /test/test12345/ HTTP/1.1" 200 2831
[2019-09-11 18:16:41,207] [INFO] "POST /test/test12345/ HTTP/1.1" 200 2831
[2019-09-11 18:16:42,323] [INFO] "POST /test/test12345/ HTTP/1.1" 200 2831
[2019-09-11 18:19:50,985] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:19:52,912] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:19:53,052] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:19:53,913] [INFO] "POST /test/test6/ HTTP/1.1" 200 2807
[2019-09-11 18:19:58,325] [INFO] "POST /test/test2/ HTTP/1.1" 200 2807
[2019-09-11 18:20:00,425] [INFO] "POST /test/test4/ HTTP/1.1" 200 2807
[2019-09-11 18:20:01,821] [INFO] "POST /test/test5/ HTTP/1.1" 200 2807
[2019-09-11 18:23:41,721] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:23:43,429] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:23:44,488] [INFO] "POST /test/test6/ HTTP/1.1" 200 2807
[2019-09-11 18:26:35,831] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:26:37,408] [INFO] "POST /test/test6/ HTTP/1.1" 200 2807
[2019-09-11 18:26:39,553] [INFO] "POST /test/test2/ HTTP/1.1" 200 2807
[2019-09-11 18:26:40,948] [INFO] "POST /test/test3/ HTTP/1.1" 200 2807
[2019-09-11 18:26:42,234] [INFO] "POST /test/test4/ HTTP/1.1" 200 2807
[2019-09-11 18:26:49,173] [INFO] "POST /test/test1/ HTTP/1.1" 200 2807
[2019-09-11 18:26:50,150] [INFO] "POST /test/test5/ HTTP/1.1" 200 2807
[2019-09-11 18:29:39,658] [INFO] "POST /test/test5/ HTTP/1.1" 200 2807
[2019-09-11 18:29:44,738] [INFO] "GET / HTTP/1.1" 200 2807
[2019-09-11 18:30:03,788] [INFO] "POST /test/test6/ HTTP/1.1" 200 2807
[2019-09-12 08:27:06,940] [INFO] "GET /admin/ HTTP/1.1" 302 0
[2019-09-12 08:27:07,005] [INFO] "GET /admin/login/?next=/admin/ HTTP/1.1" 200 1659
[2019-09-12 08:27:21,894] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1804
[2019-09-12 08:27:29,876] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1801
[2019-09-12 08:27:40,854] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1804
[2019-09-12 08:27:46,119] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1804
[2019-09-12 08:27:53,378] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1801
[2019-09-12 08:28:03,982] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1804
[2019-09-12 08:28:46,389] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1801
[2019-09-12 08:28:52,682] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1801
[2019-09-12 08:29:28,520] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1800
[2019-09-12 08:29:44,914] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1801
[2019-09-12 08:33:58,136] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1801
[2019-09-12 08:34:16,051] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1801
[2019-09-12 08:34:38,774] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1801
[2019-09-12 08:34:47,683] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1804
[2019-09-12 08:34:57,507] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1804
[2019-09-12 08:37:54,895] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1800
[2019-09-12 08:38:04,555] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1804
[2019-09-12 08:39:17,426] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1804
[2019-09-12 08:39:17,473] [INFO] "GET /static/admin/css/base.css HTTP/1.1" 304 0
[2019-09-12 08:39:17,474] [INFO] "GET /static/admin/css/login.css HTTP/1.1" 304 0
[2019-09-12 08:39:17,485] [INFO] "GET /static/admin/css/fonts.css HTTP/1.1" 304 0
[2019-09-12 08:39:25,537] [INFO] "GET /admin/ HTTP/1.1" 302 0
[2019-09-12 08:39:25,577] [INFO] "GET /admin/login/?next=/admin/ HTTP/1.1" 200 1659
[2019-09-12 08:39:33,777] [INFO] "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
[2019-09-12 08:39:33,811] [INFO] "GET /admin/ HTTP/1.1" 200 3352
[2019-09-12 08:39:33,919] [INFO] "GET /static/admin/css/dashboard.css HTTP/1.1" 200 412
[2019-09-12 08:39:33,942] [INFO] "GET /favicon.ico HTTP/1.1" 200 2807
[2019-09-12 08:39:33,947] [INFO] "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
[2019-09-12 08:39:33,948] [INFO] "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
[2019-09-12 08:39:42,914] [INFO] "GET /admin/auth/user/ HTTP/1.1" 200 6937
[2019-09-12 08:39:43,009] [INFO] "GET /static/admin/css/changelists.css HTTP/1.1" 200 6170
[2019-09-12 08:39:43,016] [INFO] "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 363
[2019-09-12 08:39:43,030] [INFO] "GET /static/admin/js/core.js HTTP/1.1" 200 7976
[2019-09-12 08:39:43,033] [INFO] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 6591
[2019-09-12 08:39:43,043] [INFO] "GET /admin/jsi18n/ HTTP/1.1" 200 7685
[2019-09-12 08:39:43,060] [INFO] "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1538
[2019-09-12 08:39:43,063] [INFO] "GET /static/admin/js/actions.js HTTP/1.1" 200 6501
[2019-09-12 08:39:43,064] [INFO] "GET /static/admin/js/urlify.js HTTP/1.1" 200 8186
[2019-09-12 08:39:43,070] [INFO] "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 268026
[2019-09-12 08:39:43,073] [INFO] "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 128820
[2019-09-12 08:39:43,083] [INFO] "GET /static/admin/img/search.svg HTTP/1.1" 200 458
[2019-09-12 08:39:43,085] [INFO] "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
[2019-09-12 08:39:43,174] [INFO] "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
[2019-09-12 08:39:43,182] [INFO] "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
[2019-09-12 08:39:46,241] [INFO] "GET /admin/auth/user/1/change/ HTTP/1.1" 200 13751
[2019-09-12 08:39:46,323] [INFO] "GET /static/admin/css/forms.css HTTP/1.1" 200 8173
[2019-09-12 08:39:46,331] [INFO] "GET /admin/jsi18n/ HTTP/1.1" 200 7685
[2019-09-12 08:39:46,348] [INFO] "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 5755
[2019-09-12 08:39:46,352] [INFO] "GET /static/admin/js/calendar.js HTTP/1.1" 200 7790
[2019-09-12 08:39:46,358] [INFO] "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 12389
[2019-09-12 08:39:46,363] [INFO] "GET /static/admin/js/change_form.js HTTP/1.1" 200 712
[2019-09-12 08:39:46,365] [INFO] "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 20529
[2019-09-12 08:39:46,368] [INFO] "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 495
[2019-09-12 08:39:46,394] [INFO] "GET /static/admin/css/widgets.css HTTP/1.1" 200 10340
